class,species,stateProvi,locality,decimalLat,decimalLon,year,institutio
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Coluber constrictor,South Dakota,Winner,43.38,-99.86,1942,KU
Squamata,Crotalus viridis,South Dakota,6 mi N Hamil,43.68157,-99.68134,1945,KU
Squamata,Heterodon nasicus,South Dakota,4 mi S Colome,43.2,-99.71,1933,KU
Squamata,Aspidoscelis sexlineatus,South Dakota,Cheyenne River,43.48,-103.1,1926,KU
Squamata,Aspidoscelis sexlineatus,South Dakota,Cheyenne River,43.48,-103.1,1926,KU
Squamata,Aspidoscelis sexlineatus,South Dakota,Cheyenne River,43.48,-103.1,1926,KU
Squamata,Sceloporus undulatus,South Dakota,SE in Sand Hills,43.219,-101.675,1924,KU
Squamata,Sceloporus undulatus,South Dakota,SE in Sand Hills,43.219,-101.675,1924,KU
Squamata,Holbrookia maculata,South Dakota,SE area of county,43.219,-101.675,1924,KU
Squamata,Holbrookia maculata,South Dakota,SE area of county,43.219,-101.675,1924,KU
Squamata,Heterodon nasicus,South Dakota,Barnard,45.73,-98.5,1931,LACM
Testudines,Chrysemys picta,South Dakota,Herrick,43.23,-99.43,1942,CAS
Squamata,Heterodon nasicus,South Dakota,Carter: So Dakota,43.39,-100.2,1926,MCZ
Squamata,Crotalus atrox,South Dakota,Carter: So Dakota,43.39,-100.2,1926,MCZ
Squamata,Pituophis catenifer,South Dakota,Carter: So Dakota,43.39,-100.2,1925,MCZ
Squamata,Crotalus viridis,South Dakota,"Wall, 4 mi S of",43.99,-102.24,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 4 mi S of",43.99,-102.24,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1949,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1948,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1948,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1948,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1948,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, 5 mi S of",43.5,-100.48,1948,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 5 mi NW of",43.99,-102.24,1946,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 5 mi NW of",43.99,-102.24,1946,SDNHM
Squamata,Pituophis catenifer,South Dakota,Kimball; 11 mi W of,43.75,-98.96,1939,SDNHM
Squamata,Pituophis catenifer,South Dakota,Newunderwood; 5 mi W of,44.07375,-102.93235,1939,SDNHM
Squamata,Pituophis catenifer,South Dakota,Buffalo; 14 mi NW of,45.58,-103.55,1944,SDNHM
Squamata,Pituophis catenifer,South Dakota,Buffalo; 14 mi NW of,45.58,-103.55,1944,SDNHM
Squamata,Pituophis catenifer,South Dakota,Buffalo; 14 mi NW of,45.58,-103.55,1944,SDNHM
Squamata,Pituophis catenifer,South Dakota,Buffalo; 14 mi NW of,45.58,-103.55,1944,SDNHM
Squamata,Pituophis catenifer,South Dakota,Buffalo; 14 mi NW of,45.58,-103.55,1944,SDNHM
Squamata,Pituophis catenifer,South Dakota,"Eagle Butte and Cheyenne Ageny, between",45,-101.23,1943,SDNHM
Squamata,Pituophis catenifer,South Dakota,"Eagle Butte and Cheyenne Ageny, between",45,-101.23,1943,SDNHM
Squamata,Pituophis catenifer,South Dakota,"Eagle Butte and Cheyenne Ageny, between",45,-101.23,1943,SDNHM
Squamata,Pituophis catenifer,South Dakota,"Eagle Butte and Cheyenne Ageny, between",45,-101.23,1943,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Wall,43.99,-102.24,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,Belle Fouche,44.67207,-103.84971,1941,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Interior, 4 mi E of",43.73,-101.98,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Vivian, 14 mi SW of",43.78355,-100.49046,1939,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, Rattlesnake Butte S of",44.94993,-101.85826,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wood, Rattlesnake Butte S of",44.94993,-101.85826,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,Buffalo,45.58,-103.55,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Wall, 3 mi W of",43.99,-102.24,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Quinn, 20 mi N of",43.99,-102.13,1938,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Dixon, NE of",43.38,-99.47,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Timber Lake, 14 mi SE of",45.44,-101.07,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
Squamata,Crotalus viridis,South Dakota,"Bonesteel, near",43.08,-98.94,1937,SDNHM
